st_teff,dec,pl_rade,pl_eqt,type,Status,pl_insol,st_rad,st_tmag,pl_orbper,ra,st_logg
6065.0,48.374802,1.9,1132.0,Kepler,PC,387.84,1.31,13.137,6.84639884,295.29385,4.251
5855.0,48.126263,1.43,1144.0,Kepler,CP,404.99,1.613,11.926,7.64970832,290.55237,4.125
,48.126263,,,Kepler,PC,,,11.926,12.37679312,290.55237,
5657.0,41.909142,1.84,849.0,Kepler,CP,122.98,1.046,13.709,10.30401132,297.11511,4.364
5650.0,39.333839,58.56,1311.0,Kepler,FP,698.31,0.891,15.58,2.171827838,294.77393,4.513
5611.0,42.822411,2.25,1449.0,Kepler,CP,1044.49,1.4,14.878,3.016182013,293.46902,4.144
5679.0,42.463821,1.69,857.0,Kepler,CP,127.67,0.794,14.931,6.8833761,282.33279,4.581
5747.0,42.364819,1.45,1816.0,Kepler,FP,2562.78,0.871,14.657,0.833980196,295.87634,4.53
,42.3871,,,Kepler,FP,,,15.384,69.62754202,296.3999,
6063.0,42.33025,1.33,1484.0,Kepler,FP,1146.34,0.899,14.618,1.926353494,292.05478,4.481
5687.0,42.84428,20.57,2022.0,Kepler,FP,3948.43,1.169,14.624,0.890737359,295.78595,4.293
5814.0,49.23299,1.38,989.0,Kepler,CP,225.71,0.881,14.271,5.41908491,283.98297,4.523
6052.0,49.692402,1.61,984.0,Kepler,CP,221.46,0.967,15.28,7.01733571,284.84662,4.456
5685.0,48.811619,1.9,1086.0,Kepler,CP,328.65,1.35,14.056,6.91134223,293.28827,4.194
5910.0,48.521339,7.79,325.0,Kepler,CP,2.65,1.727,12.849,394.6249514,290.85178,4.03
6185.0,48.57539,1.59,995.0,Kepler,CP,232.36,0.991,15.451,7.19304935,293.08447,4.472
5522.0,44.92738,9.4,419.0,Kepler,CP,7.28,1.12,14.651,86.64764448,291.22519,4.323
5717.0,44.770699,5.3,513.0,Kepler,CP,16.36,0.884,15.773,36.33750453,294.10818,4.538
5717.0,44.770699,2.22,694.0,Kepler,CP,54.95,0.884,15.773,14.64613058,294.10818,4.538
5717.0,44.770699,4.3,321.0,Kepler,CP,2.51,0.884,15.773,148.272013,294.10818,4.538
3755.0,45.016701,13.4,801.0,Kepler,FP,97.56,0.473,15.591,1.506507172,293.61743,4.774
6121.0,39.161072,44.22,1611.0,Kepler,FP,1597.73,0.97,15.31,1.634614356,294.88181,4.468
5776.0,39.127571,1069.01,657.0,Kepler,FP,44.01,0.789,15.484,16.02501898,296.47937,4.582
5127.0,39.212448,9.01,668.0,Kepler,CP,47.21,0.782,15.95,10.50682978,293.36285,4.589
5486.0,39.587521,33.34,1855.0,Kepler,FP,2808.98,0.83,15.469,0.711966971,295.73193,4.47
6181.0,39.187801,14.77,741.0,Kepler,FP,71.06,1.006,15.073,17.72724392,296.73502,4.464
6018.0,42.261414,7.25,310.0,Kepler,CP,2.17,1.286,13.709,321.2124365,288.32043,4.257
7131.0,42.283134,49.96,1622.0,Kepler,FP,1635.0,2.145,13.997,7.13895376,291.01358,3.913
6093.0,40.86026,3.07,1601.0,Kepler,FP,1555.36,1.985,13.51,4.4645454,299.54376,3.91
6096.0,42.75684,1.74,907.0,Kepler,CP,160.18,1.176,14.788,11.29689442,295.05429,4.358
5687.0,42.930565,1.66,669.0,Kepler,FP,47.49,0.943,13.601,19.30112039,295.51068,4.408
6218.0,42.839184,49.25,2124.0,Kepler,FP,4809.16,1.349,11.374,1.20320092,280.94385,4.198
6122.0,43.536831,3.26,1251.0,Kepler,CP,579.9,1.439,13.717,5.968724048,294.74207,4.173
5952.0,43.578129,21.94,821.0,Kepler,FP,107.47,0.897,14.212,10.9802462,282.79764,4.462
6296.0,43.13464,59.19,1736.0,Kepler,CP,2146.82,1.305,13.48,2.144632238,293.35129,4.24
5620.0,46.378471,21.58,531.0,Kepler,FP,18.81,0.772,13.552,27.32204488,283.2413,4.592
5560.0,43.055809,187.73,5283.0,Kepler,FP,183811.71,15.113,13.63,1.152216965,293.28156,2.619
4631.0,44.963036,47.7,2867.0,Kepler,FP,15961.1,14.296,13.85,5.2972293,296.39639,2.386
5588.0,44.878571,11.21,433.0,Kepler,CP,8.29,1.593,15.12,133.460999,287.1749,4.047
3980.0,48.349522,1.0,586.0,Kepler,CP,27.95,0.54,13.738,5.188563677,294.12143,4.722
5588.0,44.878571,3.69,893.0,Kepler,CP,150.25,1.593,15.12,15.19423359,287.1749,4.047
5107.0,44.853642,4.19,608.0,Kepler,FP,32.22,0.777,15.379,14.17098745,296.93393,4.565
4931.0,44.65617,24.1,442.0,Kepler,FP,9.01,0.774,15.527,31.9734169,292.13437,4.595
5926.0,39.161621,7.45,1124.0,Kepler,CP,378.53,0.913,15.572,3.990105908,296.08185,4.519
5359.0,39.66431,27.16,2022.0,Kepler,FP,3951.57,0.878,15.636,0.52205862,288.65359,4.478
5813.0,39.370338,4.42,786.0,Kepler,CP,90.33,0.833,15.062,10.03538181,296.23511,4.561
5465.0,39.760849,24.02,464.0,Kepler,FP,10.93,0.973,12.907,53.10094262,286.83487,4.396
6020.0,47.786469,4.52,1491.0,Kepler,FP,1168.82,2.097,13.752,5.80181368,298.77338,3.86
5346.0,39.417519,18.11,640.0,Kepler,FP,39.55,0.826,15.908,15.6402515,293.61121,4.491
5687.0,42.930565,0.58,2031.0,Kepler,FP,4014.57,0.943,13.601,0.691666384,295.51068,4.408
5637.0,42.727669,1.37,992.0,Kepler,CP,229.04,0.96,13.687,5.62154315,294.98547,4.439
4699.0,42.565559,0.52,1255.0,Kepler,FP,588.96,0.676,11.748,1.074106954,289.24817,4.637
6161.0,46.013721,28.41,1130.0,Kepler,FP,385.51,1.053,15.764,5.117401517,284.82272,4.454
6185.0,46.006859,23.53,1246.0,Kepler,FP,570.87,1.094,15.653,4.20233673,282.18439,4.396
5822.0,49.14016,1.9,900.0,Kepler,CP,155.42,0.986,15.135,8.50698069,294.68027,4.428
8014.0,48.553871,6.17,1419.0,Kepler,FP,958.55,2.43,13.376,15.60865244,297.97922,3.94
5475.0,49.61451,1.13,1983.0,Kepler,CP,3643.96,1.003,12.521,0.669310092,286.03635,4.426
5117.0,48.882172,62.11,1667.0,Kepler,FP,1824.84,3.403,12.786,4.494498254,295.03461,3.578
6121.0,48.560692,2.49,565.0,Kepler,CP,24.17,1.164,13.949,44.9306706,297.3916,4.397
5616.0,44.7952,3.02,675.0,Kepler,CP,49.18,0.822,15.762,14.13175309,286.57483,4.564
5730.0,44.64241,25.72,1660.0,Kepler,FP,1789.63,0.87,15.062,1.061934816,288.90857,4.545
3823.0,44.664639,1.48,419.0,Kepler,CP,7.32,0.492,15.314,11.41926141,286.07523,4.765
6123.0,44.55349,61.63,996.0,Kepler,FP,231.93,0.85,14.423,5.93821065,299.2749,4.545
5798.0,45.005669,13.57,321.0,Kepler,PC,2.52,1.306,14.814,268.9410974,289.88962,4.224
6426.0,44.971111,31.77,3162.0,Kepler,FP,23595.49,2.089,13.371,0.655001616,293.53415,3.965
5611.0,39.17799,5.04,364.0,Kepler,PC,4.14,0.737,15.671,80.9669561,295.80585,4.61
5102.0,39.177212,2.85,485.0,Kepler,CP,13.09,0.88,15.03,33.1996355,295.37079,4.463
4641.0,39.272831,19.78,633.0,Kepler,FP,37.94,0.694,15.703,8.65306587,289.7261,4.589
4805.0,39.398682,1.88,697.0,Kepler,PC,55.83,0.688,15.238,6.80082032,294.50842,4.633
5661.0,39.594711,4.0,815.0,Kepler,CP,104.41,1.522,15.151,19.30581662,288.91644,4.09
6250.0,45.247028,25.03,1357.0,Kepler,FP,800.37,1.041,14.601,3.221785738,291.92065,4.411
5211.0,45.233299,29.45,1639.0,Kepler,FP,1693.36,0.618,15.487,0.6243875,297.57349,4.644
6077.0,45.765869,55.23,686.0,Kepler,FP,52.24,0.891,15.84,18.61009258,290.88354,4.526
5211.0,46.196209,2.38,640.0,Kepler,CP,39.56,0.799,13.938,13.22175358,292.48694,4.556
5912.0,45.555161,42.74,1746.0,Kepler,FP,2197.52,0.937,15.452,1.137525054,286.36188,4.467
5934.0,45.205898,51.74,637.0,Kepler,FP,38.92,0.957,14.669,23.79993927,290.49307,4.473
6221.0,49.110329,1.61,1187.0,Kepler,CP,469.56,1.458,12.32,7.16893064,283.9368,4.198
6343.0,49.110329,0.76,545.0,Kepler,PC,20.85,1.137,12.32,54.325574,283.9368,4.411
,49.110329,,,Kepler,PC,,,12.32,20.01959599,283.9368,
6207.0,51.418369,48.79,1859.0,Kepler,FP,2809.86,1.044,13.184,1.22775877,289.04999,4.412
6594.0,43.234875,97.54,768.0,Kepler,FP,82.27,1.691,13.092,40.24649897,296.02509,4.051
6594.0,43.234875,20.74,2000.0,Kepler,FP,3775.07,1.691,13.092,2.27999662,296.02509,4.051
5892.0,46.491711,24.39,1461.0,Kepler,FP,1077.69,1.198,15.418,2.48658617,289.80521,4.35
5320.0,44.65704,2.41,850.0,Kepler,CP,123.03,0.786,14.809,5.729317577,293.6413,4.589
3980.0,48.349522,2.08,446.0,Kepler,CP,9.37,0.54,13.738,11.77613232,294.12143,4.722
5320.0,44.65704,1.71,671.0,Kepler,CP,48.06,0.786,14.809,11.60908533,293.6413,4.589
6309.0,44.7943,11.52,437.0,Kepler,PC,8.65,1.567,13.632,162.0479502,294.2655,4.16
6449.0,44.61573,23.72,2704.0,Kepler,FP,12644.75,1.193,13.586,0.530967162,288.86734,4.316
5668.0,45.007771,3.43,489.0,Kepler,CP,13.57,0.868,14.862,40.05881661,286.01587,4.545
5661.0,39.594711,2.22,1197.0,Kepler,CP,485.84,1.522,15.151,6.09747233,288.91644,4.09
5661.0,39.594711,3.68,570.0,Kepler,CP,24.87,1.522,15.151,56.637918,288.91644,4.09
5462.0,39.322689,1.37,1167.0,Kepler,FP,438.46,0.732,13.98,2.243016513,296.65308,4.614
5421.0,39.286301,22.58,772.0,Kepler,FP,84.05,0.852,15.454,8.6531216,289.7439,4.564
5881.0,45.261921,2.78,960.0,Kepler,CP,200.35,1.171,13.431,8.99088621,297.71185,4.315
6161.0,45.87027,15.57,570.0,Kepler,FP,25.0,0.892,15.443,34.06456641,293.38663,4.517
6060.0,45.36417,24.77,1136.0,Kepler,FP,393.2,0.953,14.855,4.350087749,283.18909,4.495
4368.0,45.783871,7.21,1016.0,Kepler,FP,251.54,0.703,15.702,1.744101106,294.91586,4.593
6217.0,45.286388,18.75,966.0,Kepler,FP,205.88,0.989,14.36,7.981187121,293.70905,4.472
5944.0,45.36068,4.48,1067.0,Kepler,FP,306.75,0.802,15.797,4.118775582,297.60529,4.579
3764.0,45.614262,2.12,797.0,Kepler,PC,95.14,0.527,15.804,1.694740233,283.55554,4.739
5592.0,43.563889,50.75,1754.0,Kepler,FP,2240.48,0.931,15.289,0.971933156,297.89658,4.445
6036.0,43.533691,379.63,358.0,Kepler,FP,3.87,0.847,14.6,121.5991278,294.54739,4.551
5982.0,39.867722,16.43,742.0,Kepler,PC,71.78,0.96,15.95,15.06806077,295.4783,4.493
5847.0,43.537579,8.99,996.0,Kepler,CP,232.07,1.135,15.014,7.886632468,295.095,4.304
5569.0,46.314949,8.43,824.0,Kepler,CP,109.35,0.887,15.57,8.027681123,289.60382,4.546
5305.0,45.08778,4.53,178.0,Kepler,CP,0.24,0.818,13.354,704.962626,283.25681,4.489
5900.0,44.693871,3.88,543.0,Kepler,CP,20.59,1.167,13.672,50.28635977,299.22162,4.309
5478.0,45.07106,2.57,634.0,Kepler,CP,38.27,1.053,14.766,22.79020351,285.0361,4.354
5478.0,45.07106,1.47,760.0,Kepler,CP,78.79,1.053,14.766,13.26079792,285.0361,4.354
6134.0,44.632992,2.29,2508.0,Kepler,FP,9391.15,1.851,12.953,1.061932545,288.90253,3.975
6505.0,39.22068,9.46,554.0,Kepler,CP,22.21,2.17,13.968,127.8334997,291.02014,3.973
6100.0,39.115189,2.33,920.0,Kepler,CP,169.13,1.083,14.82,10.21864532,296.35867,4.376
6100.0,39.115189,2.94,799.0,Kepler,CP,96.38,1.083,14.82,15.573637,296.35867,4.376
6100.0,39.115189,2.92,583.0,Kepler,CP,27.31,1.083,14.82,40.1015561,296.35867,4.376
6100.0,39.115189,1.61,1212.0,Kepler,CP,511.6,1.083,14.82,4.45814897,296.35867,4.376
4917.0,45.228989,2.47,774.0,Kepler,FP,84.76,0.723,15.444,5.663621501,284.79102,4.601
5477.0,45.25808,3.7,875.0,Kepler,CP,138.33,0.865,15.977,6.230335,284.20966,4.557
5207.0,37.769791,2.2,649.0,Kepler,CP,42.08,0.795,13.575,12.49340725,291.02185,4.561
5616.0,46.059311,2.54,895.0,Kepler,CP,151.59,0.903,15.843,6.62643441,287.392,4.529
5616.0,46.059311,1.62,1087.0,Kepler,CP,330.02,0.903,15.843,3.70122061,287.392,4.529
3821.0,45.972328,1.89,512.0,Kepler,PC,16.23,0.487,15.369,6.247030799,299.6777,4.764
5196.0,38.872219,2.71,634.0,Kepler,CP,38.11,0.772,15.187,13.73474071,286.91711,4.524
6487.0,39.022572,6.43,238.0,Kepler,PC,0.76,1.118,13.594,700.0029822,293.61877,4.397
5587.0,38.693291,5.95,251.0,Kepler,PC,0.93,0.791,15.166,272.0868353,288.31436,4.548
6143.0,39.02948,3.45,939.0,Kepler,CP,183.48,1.507,14.377,14.55387488,293.59583,4.177
8040.0,45.40992,9.27,4253.0,Kepler,FP,77480.31,3.325,13.574,0.895277575,298.34421,3.707
6198.0,44.38158,3.01,511.0,Kepler,CP,16.12,1.324,13.914,81.0637895,300.51712,4.237
5600.0,44.79768,2.16,588.0,Kepler,CP,28.22,0.872,15.204,24.8056775,284.67728,4.455
5657.0,41.909142,2.88,786.0,Kepler,CP,90.1,1.046,13.709,13.02493307,297.11511,4.364
5600.0,44.79768,2.45,484.0,Kepler,CP,13.0,0.872,15.204,44.3471936,284.67728,4.455
5600.0,44.79768,1.02,817.0,Kepler,CP,105.63,0.872,15.204,9.2207691,284.67728,4.455
5600.0,44.79768,1.1,717.0,Kepler,CP,62.6,0.872,15.204,13.6396648,284.67728,4.455
5194.0,39.379532,1.28,1215.0,Kepler,CP,514.44,0.815,14.829,1.922799706,285.61746,4.559
5823.0,39.550179,1.47,1239.0,Kepler,CP,558.65,0.96,14.609,3.222975318,292.27612,4.427
5823.0,39.550179,1.66,527.0,Kepler,PC,18.16,0.96,14.609,42.0370662,292.27612,4.427
5823.0,39.550179,1.4,663.0,Kepler,PC,45.79,0.96,14.609,21.0112068,292.27612,4.427
5689.0,39.220211,2.28,1277.0,Kepler,CP,628.73,1.313,14.801,4.16811839,284.58255,4.202
5774.0,45.739071,3.0,955.0,Kepler,CP,196.33,0.864,15.898,5.82348911,285.96786,4.526
4942.0,45.45739,2.27,682.0,Kepler,PC,51.0,0.779,15.92,8.75059775,295.76083,4.599
6406.0,45.521229,19.33,962.0,Kepler,FP,202.58,1.033,13.66,9.41475056,293.17416,4.436
6899.0,45.391621,1.52,2955.0,Kepler,FP,18023.71,1.386,13.44,0.56669006,294.79001,4.273
6014.0,45.383862,2.24,965.0,Kepler,CP,205.23,0.993,15.906,7.13969705,295.92609,4.486
3976.0,45.6007,1.67,382.0,Kepler,CP,5.03,0.54,15.473,18.75470238,290.47995,4.721
6309.0,38.976021,1.43,1571.0,Kepler,FP,1441.44,1.32,12.476,3.00363219,293.64841,4.217
5730.0,38.820728,1.85,852.0,Kepler,CP,124.42,1.122,14.981,11.30123036,292.00681,4.34
5959.0,38.602131,1.44,2401.0,Kepler,FP,7844.64,1.334,13.379,0.796722833,294.35049,4.121
5776.0,38.77433,1.44,1177.0,Kepler,CP,452.95,1.047,14.621,4.24153629,295.21664,4.34
5968.0,39.077202,3.14,964.0,Kepler,CP,204.1,1.857,13.42,17.32419108,286.58316,3.972
5768.0,44.785141,1.94,779.0,Kepler,CP,87.24,1.067,13.749,14.37457572,293.37225,4.358
5768.0,44.785141,1.08,890.0,Kepler,CP,148.32,1.067,13.749,9.65188331,293.37225,4.358
5743.0,44.579659,3.16,1374.0,Kepler,FP,842.53,1.971,13.951,6.0990118,296.71735,3.881
5776.0,44.992489,1.88,462.0,Kepler,CP,10.73,0.849,14.427,49.4781446,286.96683,4.554
5977.0,45.05331,3.01,743.0,Kepler,CP,72.05,1.571,12.547,30.8639476,293.22995,4.08
5881.0,45.261921,1.24,1489.0,Kepler,CP,1164.85,1.171,13.431,2.403640701,297.71185,4.315
6547.0,39.444069,1.58,1645.0,Kepler,FP,1727.31,1.371,13.887,2.90060781,296.43408,4.241
5940.0,39.73201,1.84,1231.0,Kepler,CP,543.73,1.215,14.946,4.51436096,290.47742,4.306
6224.0,39.39851,1.29,1270.0,Kepler,CP,614.52,0.969,14.207,3.77359871,294.7699,4.404
6224.0,39.39851,1.77,981.0,Kepler,CP,218.9,0.969,14.207,8.18182189,294.7699,4.404
3751.0,45.18037,1.26,378.0,Kepler,CP,4.83,0.45,15.931,13.32389352,287.05453,4.813
6236.0,49.765041,2.86,1312.0,Kepler,CP,702.13,1.378,13.273,4.919584997,294.4639,4.246
6311.0,45.734798,3.32,921.0,Kepler,CP,170.33,1.172,15.965,11.41911886,283.57422,4.398
6244.0,45.704399,2.6,869.0,Kepler,CP,134.97,1.009,14.63,11.36113254,287.45279,4.46
5693.0,45.377811,0.72,1503.0,Kepler,FP,1205.94,0.856,15.755,1.3866358,285.98865,4.551
3957.0,45.56461,1.36,420.0,Kepler,CP,7.34,0.553,14.688,14.53410833,290.29456,4.693
5968.0,39.077202,3.13,778.0,Kepler,CP,86.38,1.857,13.42,33.0063185,286.58316,3.972
5800.0,38.99688,2.06,952.0,Kepler,CP,194.31,1.435,13.459,11.13127159,288.1337,4.202
6341.0,38.641129,1.19,1358.0,Kepler,FP,805.05,1.111,13.599,3.47143963,290.86142,4.409
5618.0,38.54557,1.74,580.0,Kepler,CP,26.79,0.996,13.331,29.6193891,291.01904,4.401
,38.568329,,,Kepler,FP,,,14.463,3.50376155,290.66681,
4728.0,50.944328,2.36,628.0,Kepler,CP,36.89,0.693,13.461,8.925079516,287.99789,4.628
5774.0,44.853474,1.44,1089.0,Kepler,CP,331.65,1.395,11.731,8.0922105,296.00711,4.106
6338.0,48.404873,88.51,1842.0,Kepler,FP,2725.12,2.046,11.397,3.117087797,283.31592,3.973
5657.0,41.909142,3.2,653.0,Kepler,CP,42.95,1.046,13.709,22.687155,297.11511,4.364
5480.0,47.83234,7.09,1659.0,Kepler,FP,1790.11,0.843,14.546,0.937406378,291.63699,4.529
5546.0,48.217361,29.53,1832.0,Kepler,FP,2642.17,0.81,15.905,0.668483615,298.25803,4.575
5344.0,48.271198,32.12,950.0,Kepler,FP,192.62,0.809,15.91,4.429633087,282.23273,4.545
6309.0,39.617119,1.39,1824.0,Kepler,FP,2606.96,1.132,13.643,1.544927524,294.18967,4.34
6060.0,39.240551,1.37,1305.0,Kepler,CP,684.07,1.257,13.446,4.48758768,284.86014,4.227
5458.0,42.829338,46.4,2545.0,Kepler,FP,9913.7,0.972,11.234,0.323021692,292.63,4.381
5868.0,42.759762,42.99,1046.0,Kepler,FP,282.41,0.894,13.279,4.70818628,291.61008,4.53
5945.0,42.508835,23.42,888.0,Kepler,FP,146.95,1.346,14.808,14.40585744,293.02036,4.196
5598.0,42.359402,225.25,825.0,Kepler,FP,109.38,0.83,15.144,7.702374154,292.7399,4.565
5818.0,45.950191,2.94,701.0,Kepler,CP,57.28,0.855,15.198,16.56062577,285.24667,4.436
6191.0,45.976021,2.77,777.0,Kepler,CP,86.18,1.025,15.3,15.74958583,285.43552,4.454
5988.0,45.24258,3.04,626.0,Kepler,CP,36.25,1.314,13.601,37.8145252,291.07468,4.278
5607.0,45.367779,1.55,741.0,Kepler,CP,71.28,0.886,14.447,12.64504291,285.34583,4.447
5607.0,45.367779,1.36,621.0,Kepler,CP,35.03,0.886,14.447,21.5262958,285.34583,4.447
5607.0,45.367779,1.74,533.0,Kepler,CP,19.13,0.886,14.447,33.8845825,285.34583,4.447
5426.0,39.14473,1.91,1109.0,Kepler,CP,357.44,1.421,12.988,6.40087137,287.30786,4.107
5010.0,38.702229,4.54,836.0,Kepler,CP,115.69,3.051,11.584,30.1599411,290.10718,3.62
5010.0,38.702229,3.66,702.0,Kepler,CP,57.28,3.051,11.584,51.0771048,290.10718,3.62
5055.0,39.193169,2.13,1790.0,Kepler,FP,2429.13,3.733,12.203,4.2856756,292.4968,3.443
5845.0,42.04871,10.66,877.0,Kepler,FP,139.94,0.838,13.209,7.388833611,293.8129,4.558
6568.0,42.037651,52.51,1582.0,Kepler,FP,1481.76,1.211,13.717,2.698021895,291.98694,4.36
6392.0,48.119808,10.36,418.0,Kepler,CP,7.2,1.072,15.128,117.931108,289.02017,4.425
5284.0,48.083832,5.71,918.0,Kepler,FP,167.54,0.812,15.399,4.887806806,297.71039,4.523
6146.0,48.211262,38.2,820.0,Kepler,FP,106.83,0.943,15.175,11.97360504,296.71634,4.497
5897.0,47.96759,5.39,1707.0,Kepler,FP,2005.15,0.891,14.97,1.231364189,290.29385,4.429
5999.0,48.390419,29.29,1435.0,Kepler,FP,1003.06,0.959,15.642,2.102416517,294.0217,4.494
6014.0,48.266491,37.3,811.0,Kepler,FP,102.47,0.958,15.003,11.7031093,296.93268,4.494
6375.0,42.01313,3.84,912.0,Kepler,FP,163.52,1.178,13.805,13.73808249,298.18362,4.292
6440.0,42.374828,843.45,834.0,Kepler,FP,114.41,1.169,13.344,16.66216657,286.30026,4.38
5916.0,42.751663,43.73,2224.0,Kepler,FP,5767.22,1.175,11.884,0.752159702,297.10837,4.296
5030.0,42.491459,2.96,803.0,Kepler,FP,98.29,0.651,15.932,4.81886153,294.09109,4.658
5933.0,42.882839,12.37,394.0,Kepler,CP,5.71,1.115,13.956,125.8654019,297.46533,4.342
5933.0,42.882839,2.67,607.0,Kepler,CP,32.02,1.115,13.956,34.5439452,297.46533,4.342
5761.0,49.479221,3.06,1008.0,Kepler,CP,243.94,1.518,13.438,10.74241765,294.21893,4.091
7516.0,45.104893,2.24,2504.0,Kepler,FP,9293.19,3.685,10.083,4.02378908,301.26144,3.651
6286.0,48.82476,58.02,3151.0,Kepler,FP,23300.36,1.188,13.397,0.312941621,293.38153,4.312
6039.0,49.457291,15.75,1408.0,Kepler,CP,929.47,0.992,14.152,2.495780169,296.50739,4.426
5761.0,49.62606,517.43,817.0,Kepler,FP,105.54,0.805,15.977,8.428090255,284.98886,4.573
5447.0,48.600182,836.31,785.0,Kepler,FP,89.55,0.838,15.734,8.344104633,298.76062,4.559
3874.0,42.09288,25.0,827.0,Kepler,PC,110.02,0.535,15.686,1.714274727,295.62222,4.715
5323.0,42.062672,49.52,396.0,Kepler,FP,5.81,1.452,15.324,137.759605,295.86691,4.085
5665.0,42.047371,16.89,1272.0,Kepler,FP,620.67,0.82,13.997,2.155278342,297.70712,4.568
5319.0,41.794128,12.07,1023.0,Kepler,FP,258.6,0.798,14.349,3.661326482,298.09171,4.501
4728.0,50.944328,2.0,775.0,Kepler,CP,85.23,0.693,13.461,4.75400072,287.99789,4.628
,41.818359,,,Kepler,FP,,,14.84,0.76973817,288.03989,
5019.0,41.812149,57.54,692.0,Kepler,FP,54.1,6.836,12.263,165.739861,298.94815,2.99
6739.0,47.737949,5.35,1104.0,Kepler,FP,351.45,1.275,14.408,9.08937826,297.116,4.332
5640.0,48.239944,13.06,1356.0,Kepler,CP,797.62,1.291,13.303,3.234699282,296.83725,4.236
5657.0,41.909142,4.12,582.0,Kepler,CP,27.17,1.046,13.709,31.99552485,297.11511,4.364
6089.0,47.929642,31.24,1513.0,Kepler,FP,1236.23,0.802,15.031,1.577800747,292.08905,4.566
5821.0,48.448139,21.65,1480.0,Kepler,FP,1133.0,1.129,13.802,2.380862632,289.79077,4.297
5739.0,42.39584,26.56,1502.0,Kepler,FP,1202.54,0.996,14.449,1.752567456,298.80545,4.433
5671.0,42.708569,8.49,574.0,Kepler,CP,25.6,1.442,15.897,51.92920654,294.96606,4.128
,42.931679,,,Kepler,PC,,,15.206,384.0257068,292.1199,
5209.0,42.187431,2.87,1124.0,Kepler,PC,377.79,0.953,15.673,3.014330766,298.45953,4.446
4769.0,42.94339,2.66,744.0,Kepler,CP,72.38,0.714,15.505,5.644914154,295.8255,4.622
4989.0,40.211552,2.68,980.0,Kepler,CP,217.91,0.791,13.341,3.105507835,287.05173,4.585
6119.0,48.725231,35.19,1727.0,Kepler,FP,2106.49,0.967,15.507,1.336109338,285.41196,4.46
4843.0,48.577782,4.44,585.0,Kepler,PC,27.77,0.754,15.825,13.35151248,290.1127,4.562
5923.0,49.156052,10.23,157.0,Kepler,PC,0.14,1.021,15.305,1693.663623,287.65045,4.445
3526.0,49.437328,1.38,446.0,Kepler,CP,9.38,0.383,15.921,5.841636615,286.54001,4.866
3526.0,49.437328,1.52,297.0,Kepler,CP,1.83,0.383,15.921,19.85029495,286.54001,4.866
5761.0,49.479221,2.17,896.0,Kepler,CP,152.62,1.518,13.438,15.27443889,294.21893,4.091
4260.0,41.89048,2.92,399.0,Kepler,FP,6.01,0.58,15.719,22.34293693,297.33563,4.663
5316.0,42.123081,16.26,328.0,Kepler,FP,2.72,0.872,14.427,119.4081716,281.74261,4.477
7021.0,41.931252,7.12,2387.0,Kepler,FP,7673.2,1.485,15.634,1.171536413,297.88437,4.275
6084.0,41.759769,11.52,1814.0,Kepler,FP,2556.6,0.863,15.46,0.973547911,298.79498,4.542
5764.0,41.95105,21.79,1171.0,Kepler,FP,444.16,0.863,14.598,3.053563251,298.13525,4.548
6371.0,47.934872,2.36,2020.0,Kepler,FP,3954.46,1.072,15.131,1.031096352,296.14877,4.426
4141.0,47.839001,2.15,488.0,Kepler,CP,13.39,0.582,15.847,11.00817635,293.61371,4.684
4141.0,47.839001,1.87,240.0,Kepler,CP,0.78,0.582,15.847,92.7495777,293.61371,4.684
4976.0,48.2859,12.41,812.0,Kepler,CP,102.94,4.157,12.183,52.5008645,293.2822,3.331
4441.0,48.44561,1.2,1322.0,Kepler,CP,726.72,0.53,14.285,0.63133171,291.59409,4.71
5291.0,47.729649,2.62,686.0,Kepler,CP,52.55,0.882,15.824,12.69905011,293.14648,4.489
4769.0,42.94339,1.92,643.0,Kepler,CP,40.33,0.714,15.505,8.74292005,295.8255,4.622
4769.0,42.94339,1.33,860.0,Kepler,CP,129.44,0.714,15.505,3.64830183,295.8255,4.622
4769.0,42.94339,1.23,997.0,Kepler,CP,233.38,0.714,15.505,2.345863002,295.8255,4.622
5986.0,42.46244,3.19,532.0,Kepler,CP,18.95,0.85,15.229,37.1011418,291.02069,4.527
5986.0,42.46244,6.45,376.0,Kepler,PC,4.74,0.85,15.229,104.8205868,291.02069,4.527
3526.0,49.437328,1.14,363.0,Kepler,CP,4.09,0.383,15.921,10.8644095,286.54001,4.866
5066.0,48.809608,10.3,416.0,Kepler,CP,7.07,1.659,15.74,124.4197175,284.25131,3.974
4838.0,49.653542,1.51,1252.0,Kepler,CP,578.96,0.701,15.127,1.219568047,292.32858,4.625
5632.0,48.971481,2.74,1523.0,Kepler,CP,1271.11,1.176,15.269,2.05388477,296.32199,4.282
5618.0,48.777641,2.81,509.0,Kepler,CP,15.89,0.897,14.232,38.86848956,283.20917,4.46
6366.0,42.194832,5.47,774.0,Kepler,CP,84.66,1.697,13.659,35.7353616,287.3912,4.045
6366.0,42.194832,3.82,1104.0,Kepler,CP,350.46,1.697,13.659,12.30971679,287.3912,4.045
6781.0,42.194832,3.2,574.0,Kepler,CP,25.6,1.067,13.659,54.4205407,287.3912,4.422
,46.83009,,,Kepler,FP,,,13.174,30.00908916,298.74423,
6022.0,41.944382,38.86,782.0,Kepler,FP,88.38,1.039,15.609,14.32407216,294.58929,4.453
5936.0,41.781712,2.18,605.0,Kepler,CP,31.58,0.965,14.556,27.07237655,297.20895,4.501
